X,y,q
-4.069156855144197,-18.15612620138058,1.0
-4.0671512710674875,-18.15612620138058,1.0
-4.06514568699078,-18.15612620138058,1.0
-4.063140102914073,-18.15612620138058,1.0
-4.061134518837365,-18.15612620138058,1.0
-4.059128934760656,-18.15612620138058,1.0
-4.057123350683948,-18.15612620138058,1.0
-4.055117766607241,-18.15612620138058,1.0
-4.053112182530532,-18.15612620138058,1.0
-4.051106598453824,-18.15612620138058,1.0
-4.049101014377117,-18.15612620138058,1.0
-4.047095430300407,-18.15612620138058,1.0
-4.0450898462237,-18.15612620138058,1.0
-4.0430842621469925,-18.15612620138058,1.0
-4.041078678070283,-18.15612620138058,1.0
-4.039073093993576,-18.15612620138058,1.0
-4.037067509916868,-18.15612620138058,1.0
-4.035061925840159,-18.15612620138058,1.0
-4.0330563417634515,-18.15612620138058,1.0
-4.031050757686744,-18.15612620138058,1.0
-4.029045173610035,-18.15612620138058,1.0
-4.027039589533327,-18.15612620138058,1.0
-4.02503400545662,-18.15612620138058,1.0
-4.023028421379911,-18.15612620138058,1.0
-4.021022837303203,-18.15612620138058,1.0
-4.019017253226496,-18.15612620138058,1.0
-4.017011669149786,-18.15612620138058,1.0
-4.015006085073079,-18.15612620138058,1.0
-4.013000500996371,-18.15612620138058,1.0
-4.010994916919662,-18.15612620138058,1.0
-4.008989332842955,-18.15612620138058,1.0
-4.006983748766247,-18.15612620138058,1.0
-4.00497816468954,-18.15612620138058,1.0
-4.0029725806128305,-18.15612620138058,1.0
-4.000966996536123,-18.15612620138058,1.0
-3.998961412459415,-18.15612620138058,1.0
-3.996955828382706,-18.15612620138058,1.0
-3.9949502443059988,-18.15612620138058,1.0
-3.992944660229291,-18.15612620138058,1.0
-3.990939076152582,-18.15612620138058,1.0
-3.988933492075874,-18.15612620138058,1.0
-3.9869279079991666,-18.15612620138058,1.0
-3.984922323922458,-18.15612620138058,1.0
-3.9829167398457503,-18.15612620138058,1.0
-3.980911155769043,-18.15612620138058,1.0
-3.978905571692333,-18.15612620138058,1.0
-3.976899987615626,-18.15612620138058,1.0
-3.974894403538918,-18.15612620138058,1.0
-3.972888819462209,-18.15612620138058,1.0
-3.9708832353855015,-18.15612620138058,1.0
-3.9688776513087944,-18.15612620138058,1.0
-3.9668720672320847,-18.15612620138058,1.0
-3.9648664831553777,-18.15612620138058,1.0
-3.9628608990786702,-18.15612620138058,1.0
-3.960855315001961,-18.15612620138058,1.0
-3.9588497309252535,-18.15612620138058,1.0
-3.956844146848546,-18.15612620138058,1.0
-3.954838562771838,-18.15612620138058,1.0
-3.9528329786951293,-18.15612620138058,1.0
-3.950827394618422,-18.15612620138058,1.0
-3.9488218105417143,-18.15612620138058,1.0
-3.9468162264650046,-18.15612620138058,1.0
-3.9448106423882976,-18.15612620138058,1.0
-3.9428050583115897,-18.15612620138058,1.0
-3.940799474234881,-18.15612620138058,1.0
-3.9387938901581734,-18.15612620138058,1.0
-3.936788306081466,-18.15612620138058,1.0
-3.9347827220047566,-18.15612620138058,1.0
-3.932777137928049,-18.15612620138058,1.0
-3.9307715538513412,-18.15612620138058,1.0
-3.928765969774632,-18.15612620138058,1.0
-3.926760385697925,-18.15612620138058,1.0
-3.9247548016212175,-18.15612620138058,1.0
-3.9227492175445082,-18.15612620138058,1.0
-3.9207436334678007,-18.15612620138058,1.0
-3.9187380493910933,-18.15612620138058,1.0
-3.9167324653143836,-18.15612620138058,1.0
-3.914726881237676,-18.15612620138058,1.0
-3.9127212971609686,-18.15612620138058,1.0
-3.91071571308426,-18.15612620138058,1.0
-3.9087101290075523,-18.15612620138058,1.0
-3.9067045449308444,-18.15612620138058,1.0
-3.904698960854135,-18.15612620138058,1.0
-3.9026933767774277,-18.15612620138058,1.0
-3.90068779270072,-18.15612620138058,1.0
-3.898682208624013,-18.15612620138058,1.0
-3.896676624547304,-18.15612620138058,1.0
-3.8946710404705964,-18.15612620138058,1.0
-3.892665456393889,-18.15612620138058,1.0
-3.8906598723171797,-18.15612620138058,1.0
-3.8886542882404718,-18.15612620138058,1.0
-3.8866487041637643,-18.15612620138058,1.0
-3.884643120087055,-18.15612620138058,1.0
-3.8826375360103476,-18.15612620138058,1.0
-3.88063195193364,-18.15612620138058,1.0
-3.878626367856931,-18.15612620138058,1.0
-3.876620783780224,-18.15612620138058,1.0
-3.8746151997035163,-18.15612620138058,1.0
-3.8726096156268066,-18.15612620138058,1.0
-3.8706040315500996,-18.15612620138058,1.0
-3.868598447473392,-18.15612620138058,1.0
-3.8665928633966824,-18.15612620138058,1.0
-3.8645872793199754,-18.15612620138058,1.0
-3.8625816952432674,-18.15612620138058,1.0
-3.860576111166558,-18.15612620138058,1.0
-3.858570527089851,-18.15612620138058,1.0
-3.8565649430131437,-18.15612620138058,1.0
-3.8545593589364344,-18.15612620138058,1.0
-3.8525537748597265,-18.15612620138058,1.0
-3.8505481907830195,-18.15612620138058,1.0
-3.8485426067063098,-18.15612620138058,1.0
-3.8465370226296027,-18.15612620138058,1.0
-3.8445314385528953,-18.15612620138058,1.0
-3.8425258544761873,-18.15612620138058,1.0
-3.840520270399478,-18.15612620138058,1.0
-3.838514686322771,-18.15612620138058,1.0
-3.8365091022460636,-18.15612620138058,1.0
-3.834503518169354,-18.15612620138058,1.0
-3.832497934092647,-18.15612620138058,1.0
-3.830492350015939,-18.15612620138058,1.0
-3.8284867659392297,-18.15612620138058,1.0
-3.8264811818625226,-18.15612620138058,1.0
-3.824475597785815,-18.15612620138058,1.0
-3.822470013709106,-18.15612620138058,1.0
-3.8204644296323984,-18.15612620138058,1.0
-3.8184588455556905,-18.15612620138058,1.0
-3.8164532614789817,-18.15612620138058,1.0
-3.8144476774022738,-18.15612620138058,1.0
-3.8124420933255667,-18.15612620138058,1.0
-3.8104365092488575,-18.15612620138058,1.0
-3.8084309251721495,-18.15612620138058,1.0
-3.806425341095442,-18.15612620138058,1.0
-3.8044197570187333,-18.15612620138058,1.0
-3.8024141729420253,-18.15612620138058,1.0
-3.800408588865318,-18.15612620138058,1.0
-3.7984030047886086,-18.15612620138058,1.0
-3.7963974207119016,-18.15612620138058,1.0
-3.794391836635194,-18.15612620138058,1.0
-3.7923862525584844,-18.15612620138058,1.0
-3.7903806684817773,-18.15612620138058,1.0
-3.7883750844050694,-18.15612620138058,1.0
-3.7863695003283624,-18.15612620138058,1.0
-3.784363916251653,-18.15612620138058,1.0
-3.782358332174945,-18.15612620138058,1.0
-3.780352748098238,-18.15612620138058,1.0
-3.778347164021529,-18.15612620138058,1.0
-3.7763415799448214,-18.15612620138058,1.0
-3.774335995868114,-18.15612620138058,1.0
-3.7723304117914047,-18.15612620138058,1.0
-3.7703248277146972,-18.15612620138058,1.0
-3.7683192436379893,-18.15612620138058,1.0
-3.76631365956128,-18.15612620138058,1.0
-3.7643080754845726,-18.15612620138058,1.0
-3.762302491407865,-18.15612620138058,1.0
-3.7602969073311563,-18.15612620138058,1.0
-3.7582913232544484,-18.15612620138058,1.0
-3.7562857391777413,-18.15612620138058,1.0
-3.754280155101032,-18.15612620138058,1.0
-3.7522745710243246,-18.15612620138058,1.0
-3.750268986947617,-18.15612620138058,1.0
-3.7482634028709074,-18.15612620138058,1.0
-3.7462578187942004,-18.15612620138058,1.0
-3.7442522347174925,-18.15612620138058,1.0
-3.7422466506407837,-18.15612620138058,1.0
-3.740241066564076,-18.15612620138058,1.0
-3.7382354824873683,-18.15612620138058,1.0
-3.736229898410661,-18.15612620138058,1.0
-3.734224314333952,-18.15612620138058,1.0
-3.7322187302572445,-18.15612620138058,1.0
-3.7302131461805366,-18.15612620138058,1.0
-3.7282075621038273,-18.15612620138058,1.0
-3.7262019780271203,-18.15612620138058,1.0
-3.7241963939504124,-18.15612620138058,1.0
-3.7221908098737035,-18.15612620138058,1.0
-3.7201852257969956,-18.15612620138058,1.0
-3.718179641720288,-18.15612620138058,1.0
-3.7161740576435793,-18.15612620138058,1.0
-3.714168473566872,-18.15612620138058,1.0
-3.7121628894901644,-18.15612620138058,1.0
-3.7101573054134547,-18.15612620138058,1.0
-3.7081517213367476,-18.15612620138058,1.0
-3.70614613726004,-18.15612620138058,1.0
-3.7041405531833305,-18.15612620138058,1.0
-3.702134969106623,-18.15612620138058,1.0
-3.700129385029916,-18.15612620138058,1.0
-3.6981238009532067,-18.15612620138058,1.0
-3.696118216876499,-18.15612620138058,1.0
-3.6941126327997913,-18.15612620138058,1.0
-3.692107048723082,-18.15612620138058,1.0
-3.690101464646375,-18.15612620138058,1.0
-3.688095880569667,-18.15612620138058,1.0
-3.686090296492958,-18.15612620138058,1.0
-3.684084712416251,-18.15612620138058,1.0
-3.682079128339543,-18.15612620138058,1.0
-3.680073544262836,-18.15612620138058,1.0
-3.6780679601861266,-18.15612620138058,1.0
-3.676062376109419,-18.15612620138058,1.0
-3.6740567920327116,-18.15612620138058,1.0
-3.672051207956002,-18.15612620138058,1.0
-3.670045623879295,-18.15612620138058,1.0
-3.6680400398025874,-18.15612620138058,1.0
-3.6660344557258777,-18.15612620138058,1.0
-3.6640288716491707,-18.15612620138058,1.0
-3.6620232875724628,-18.15612620138058,1.0
-3.660017703495754,-18.15612620138058,1.0
-3.6580121194190465,-18.15612620138058,1.0
-3.656006535342339,-18.15612620138058,1.0
-3.6540009512656297,-18.15612620138058,1.0
-3.6519953671889223,-18.15612620138058,1.0
-3.649989783112215,-18.15612620138058,1.0
-3.6479841990355055,-18.15612620138058,1.0
-3.645978614958798,-18.15612620138058,1.0
-3.6439730308820906,-18.15612620138058,1.0
-3.641967446805381,-18.15612620138058,1.0
-3.639961862728674,-18.15612620138058,1.0
-3.637956278651966,-18.15612620138058,1.0
-3.635950694575257,-18.15612620138058,1.0
-3.6339451104985496,-18.15612620138058,1.0
-3.631939526421842,-18.15612620138058,1.0
-3.629933942345133,-18.15612620138058,1.0
-3.6279283582684254,-18.15612620138058,1.0
-3.625922774191718,-18.15612620138058,1.0
-3.6239171901150105,-18.15612620138058,1.0
-3.6219116060383008,-18.15612620138058,1.0
-3.6199060219615933,-18.15612620138058,1.0
-3.6179004378848862,-18.15612620138058,1.0
-3.615894853808177,-18.15612620138058,1.0
-3.6138892697314695,-18.15612620138058,1.0
-3.611883685654762,-18.15612620138058,1.0
-3.609878101578053,-18.15612620138058,1.0
-3.6078725175013453,-18.15612620138058,1.0
-3.605866933424638,-18.15612620138058,1.0
-3.6038613493479286,-18.15612620138058,1.0
-3.6018557652712206,-18.15612620138058,1.0
-3.5998501811945136,-18.15612620138058,1.0
-3.5978445971178044,-18.15612620138058,1.0
-3.595839013041097,-18.15612620138058,1.0
-3.5938334289643894,-18.15612620138058,1.0
-3.59182784488768,-18.15612620138058,1.0
-3.5898222608109727,-18.15612620138058,1.0
-3.587816676734265,-18.15612620138058,1.0
-3.5858110926575555,-18.15612620138058,1.0
-3.5838055085808485,-18.15612620138058,1.0
-3.581799924504141,-18.15612620138058,1.0
-3.5797943404274317,-18.15612620138058,1.0
-3.5777887563507242,-18.15612620138058,1.0
-3.5757831722740168,-18.15612620138058,1.0
-3.5737775881973093,-18.15612620138058,1.0
-3.5717720041206,-18.15612620138058,1.0
-3.5697664200438926,-18.15612620138058,1.0
-3.5677608359671846,-18.15612620138058,1.0
-3.565755251890476,-18.15612620138058,1.0
-3.5637496678137683,-18.15612620138058,1.0
-3.561744083737061,-18.15612620138058,1.0
-3.5597384996603516,-18.15612620138058,1.0
-3.557732915583644,-18.15612620138058,1.0
-3.5557273315069367,-18.15612620138058,1.0
-3.5537217474302274,-18.15612620138058,1.0
-3.55171616335352,-18.15612620138058,1.0
-3.5497105792768124,-18.15612620138058,1.0
-3.547704995200103,-18.15612620138058,1.0
-3.5456994111233957,-18.15612620138058,1.0
-3.5436938270466882,-18.15612620138058,1.0
-3.541688242969979,-18.15612620138058,1.0
-3.539682658893271,-18.15612620138058,1.0
-3.537677074816564,-18.15612620138058,1.0
-3.5356714907398548,-18.15612620138058,1.0
-3.5336659066631473,-18.15612620138058,1.0
-3.53166032258644,-18.15612620138058,1.0
-3.5296547385097305,-18.15612620138058,1.0
-3.5276491544330226,-18.15612620138058,1.0
-3.5256435703563156,-18.15612620138058,1.0
-3.5236379862796063,-18.15612620138058,1.0
-3.521632402202899,-18.15612620138058,1.0
-3.5196268181261914,-18.15612620138058,1.0
-3.517621234049484,-18.15612620138058,1.0
-3.515615649972774,-18.15612620138058,1.0
-3.5136100658960667,-18.15612620138058,1.0
-3.5116044818193597,-18.15612620138058,1.0
-3.5095988977426504,-18.15612620138058,1.0
-3.507593313665943,-18.15612620138058,1.0
-3.505587729589235,-18.15612620138058,1.0
-3.503582145512526,-18.15612620138058,1.0
-3.5015765614358187,-18.15612620138058,1.0
-3.4995709773591113,-18.15612620138058,1.0
-3.497565393282402,-18.15612620138058,1.0
-3.495559809205694,-18.15612620138058,1.0
-3.493554225128987,-18.15612620138058,1.0
-3.491548641052278,-18.15612620138058,1.0
-3.4895430569755703,-18.15612620138058,1.0
-3.4875374728988624,-18.15612620138058,1.0
-3.4855318888221536,-18.15612620138058,1.0
-3.483526304745446,-18.15612620138058,1.0
-3.4815207206687386,-18.15612620138058,1.0
-3.4795151365920294,-18.15612620138058,1.0
-3.477509552515322,-18.15612620138058,1.0
-3.4755039684386144,-18.15612620138058,1.0
-3.473498384361905,-18.15612620138058,1.0
-3.4714928002851977,-18.15612620138058,1.0
-3.46948721620849,-18.15612620138058,1.0
-3.467481632131781,-18.15612620138058,1.0
-3.4654760480550735,-18.15612620138058,1.0
-3.463470463978366,-18.15612620138058,1.0
-3.4614648799016585,-18.15612620138058,1.0
-3.4594592958249493,-18.15612620138058,1.0
-3.4574537117482413,-18.15612620138058,1.0
-3.4554481276715343,-18.15612620138058,1.0
-3.453442543594825,-18.15612620138058,1.0
-3.451436959518117,-18.15612620138058,1.0
-3.44943137544141,-18.15612620138058,1.0
-3.447425791364701,-18.15612620138058,1.0
-3.445420207287993,-18.15612620138058,1.0
-3.443414623211286,-18.15612620138058,1.0
-3.4414090391345766,-18.15612620138058,1.0
-3.439403455057869,-18.15612620138058,1.0
-3.4373978709811612,-18.15612620138058,1.0
-3.4353922869044524,-18.15612620138058,1.0
-3.433386702827745,-18.15612620138058,1.0
-3.431381118751037,-18.15612620138058,1.0
-3.429375534674328,-18.15612620138058,1.0
-3.4273699505976207,-18.15612620138058,1.0
-3.4253643665209133,-18.15612620138058,1.0
-3.423358782444204,-18.15612620138058,1.0
-3.4213531983674965,-18.15612620138058,1.0
-3.419347614290789,-18.15612620138058,1.0
-3.41734203021408,-18.15612620138058,1.0
-3.4153364461373723,-18.15612620138058,1.0
-3.4133308620606644,-18.15612620138058,1.0
-3.4113252779839573,-18.15612620138058,1.0
-3.4093196939072477,-18.15612620138058,1.0
-3.4073141098305406,-18.15612620138058,1.0
-3.405308525753833,-18.15612620138058,1.0
-3.4033029416771234,-18.15612620138058,1.0
-3.4012973576004164,-18.15612620138058,1.0
-3.399291773523709,-18.15612620138058,1.0
-3.3972861894469997,-18.15612620138058,1.0
-3.395280605370292,-18.15612620138058,1.0
-3.3932750212935843,-18.15612620138058,1.0
-3.3912694372168755,-18.15612620138058,1.0
-3.389263853140168,-18.15612620138058,1.0
-3.3872582690634605,-18.15612620138058,1.0
-3.3852526849867512,-18.15612620138058,1.0
-3.3832471009100438,-18.15612620138058,1.0
-3.381241516833336,-18.15612620138058,1.0
-3.379235932756627,-18.15612620138058,1.0
-3.3772303486799196,-18.15612620138058,1.0
-3.3752247646032116,-18.15612620138058,1.0
-3.3732191805265024,-18.15612620138058,1.0
-3.3712135964497953,-18.15612620138058,1.0
-3.3692080123730874,-18.15612620138058,1.0
-3.3672024282963786,-18.15612620138058,1.0
-3.3651968442196707,-18.15612620138058,1.0
-3.3631912601429637,-18.15612620138058,1.0
-3.3611856760662544,-18.15612620138058,1.0
-3.3591800919895465,-18.15612620138058,1.0
-3.3571745079128394,-18.15612620138058,1.0
-3.355168923836132,-18.15612620138058,1.0
-3.3531633397594227,-18.15612620138058,1.0
-3.3511577556827152,-18.15612620138058,1.0
-3.3491521716060078,-18.15612620138058,1.0
-3.3471465875292985,-18.15612620138058,1.0
-3.345141003452591,-18.15612620138058,1.0
-3.3431354193758835,-18.15612620138058,1.0
-3.3411298352991743,-18.15612620138058,1.0
-3.339124251222467,-18.15612620138058,1.0
-3.3371186671457593,-18.15612620138058,1.0
-3.33511308306905,-18.15612620138058,1.0
-3.3331074989923426,-18.15612620138058,1.0
-3.331101914915635,-18.15612620138058,1.0
-3.3290963308389254,-18.15612620138058,1.0
-3.3270907467622184,-18.15612620138058,1.0
-3.325085162685511,-18.15612620138058,1.0
-3.323079578608801,-18.15612620138058,1.0
-3.3210739945320937,-18.15612620138058,1.0
-3.3190684104553867,-18.15612620138058,1.0
-3.317062826378677,-18.15612620138058,1.0
-3.31505724230197,-18.15612620138058,1.0
-3.313051658225262,-18.15612620138058,1.0
-3.3110460741485532,-18.15612620138058,1.0
-3.3090404900718458,-18.15612620138058,1.0
-3.3070349059951383,-18.15612620138058,1.0
-3.3050293219184286,-18.15612620138058,1.0
-3.3030237378417215,-18.15612620138058,1.0
-3.301018153765014,-18.15612620138058,1.0
-3.2990125696883066,-18.15612620138058,1.0
-3.2970069856115973,-18.15612620138058,1.0
-3.29500140153489,-18.15612620138058,1.0
-3.292995817458182,-18.15612620138058,1.0
-3.2909902333814727,-18.15612620138058,1.0
-3.288984649304765,-18.15612620138058,1.0
-3.286979065228058,-18.15612620138058,1.0
-3.2849734811513485,-18.15612620138058,1.0
-3.2829678970746414,-18.15612620138058,1.0
-3.2809623129979335,-18.15612620138058,1.0
-3.2789567289212247,-18.15612620138058,1.0
-3.276951144844517,-18.15612620138058,1.0
-3.2749455607678093,-18.15612620138058,1.0
-3.2729399766911005,-18.15612620138058,1.0
-3.270934392614393,-18.15612620138058,1.0
-3.2689288085376855,-18.15612620138058,1.0
-3.2669232244609763,-18.15612620138058,1.0
-3.264917640384269,-18.15612620138058,1.0
-3.2629120563075613,-18.15612620138058,1.0
-3.260906472230852,-18.15612620138058,1.0
-3.2589008881541446,-18.15612620138058,1.0
-3.256895304077437,-18.15612620138058,1.0
-3.254889720000728,-18.15612620138058,1.0
-3.2528841359240204,-18.15612620138058,1.0
-3.2508785518473124,-18.15612620138058,1.0
-3.248872967770603,-18.15612620138058,1.0
-3.2468673836938957,-18.15612620138058,1.0
-3.2448617996171887,-18.15612620138058,1.0
-3.242856215540481,-18.15612620138058,1.0
-3.2408506314637715,-18.15612620138058,1.0
-3.2388450473870645,-18.15612620138058,1.0
-3.236839463310357,-18.15612620138058,1.0
-3.2348338792336477,-18.15612620138058,1.0
-3.2328282951569403,-18.15612620138058,1.0
-3.2308227110802323,-18.15612620138058,1.0
-3.2288171270035235,-18.15612620138058,1.0
-3.226811542926816,-18.15612620138058,1.0
-3.224805958850108,-18.15612620138058,1.0
-3.2228003747733993,-18.15612620138058,1.0
-3.220794790696692,-18.15612620138058,1.0
-3.2187892066199844,-18.15612620138058,1.0
-3.216783622543275,-18.15612620138058,1.0
-3.2147780384665676,-18.15612620138058,1.0
-3.21277245438986,-18.15612620138058,1.0
-3.210766870313151,-18.15612620138058,1.0
-3.208761286236443,-18.15612620138058,1.0
-3.206755702159736,-18.15612620138058,1.0
-3.2047501180830267,-18.15612620138058,1.0
-3.202744534006319,-18.15612620138058,1.0
-3.2007389499296117,-18.15612620138058,1.0
-3.1987333658529025,-18.15612620138058,1.0
-3.196727781776195,-18.15612620138058,1.0
-3.1947221976994875,-18.15612620138058,1.0
-3.19271661362278,-18.15612620138058,1.0
-3.1907110295460708,-18.15612620138058,1.0
-3.1887054454693633,-18.15612620138058,1.0
-3.1866998613926554,-18.15612620138058,1.0
-3.1846942773159466,-18.15612620138058,1.0
-3.182688693239239,-18.15612620138058,1.0
-3.1806831091625316,-18.15612620138058,1.0
-3.178677525085822,-18.15612620138058,1.0
-3.176671941009115,-18.15612620138058,1.0
-3.1746663569324074,-18.15612620138058,1.0
-3.172660772855698,-18.15612620138058,1.0
-3.1706551887789907,-18.15612620138058,1.0
-3.168649604702283,-18.15612620138058,1.0
-3.166644020625574,-18.15612620138058,1.0
-3.1646384365488665,-18.15612620138058,1.0
-3.162632852472159,-18.15612620138058,1.0
-3.1606272683954497,-18.15612620138058,1.0
-3.1586216843187422,-18.15612620138058,1.0
-3.1566161002420348,-18.15612620138058,1.0
-3.1546105161653255,-18.15612620138058,1.0
-3.152604932088618,-18.15612620138058,1.0
-3.15059934801191,-18.15612620138058,1.0
-3.1485937639352013,-18.15612620138058,1.0
-3.146588179858494,-18.15612620138058,1.0
-3.1445825957817863,-18.15612620138058,1.0
-3.142577011705077,-18.15612620138058,1.0
-3.1405714276283696,-18.15612620138058,1.0
-3.138565843551662,-18.15612620138058,1.0
-3.1365602594749546,-18.15612620138058,1.0
-3.1345546753982454,-18.15612620138058,1.0
-3.132549091321538,-18.15612620138058,1.0
-3.1305435072448304,-18.15612620138058,1.0
-3.128537923168121,-18.15612620138058,1.0
-3.1265323390914137,-18.15612620138058,1.0
-3.1245267550147062,-18.15612620138058,1.0
-3.122521170937997,-18.15612620138058,1.0
-3.1205155868612895,-18.15612620138058,1.0
-3.118510002784582,-18.15612620138058,1.0
-3.1165044187078728,-18.15612620138058,1.0
-3.114498834631165,-18.15612620138058,1.0
-3.112493250554458,-18.15612620138058,1.0
-3.1104876664777485,-18.15612620138058,1.0
-3.108482082401041,-18.15612620138058,1.0
-3.1064764983243336,-18.15612620138058,1.0
-3.1044709142476243,-18.15612620138058,1.0
-3.102465330170917,-18.15612620138058,1.0
-3.1004597460942094,-18.15612620138058,1.0
-3.0984541620175,-18.15612620138058,1.0
-3.0964485779407926,-18.15612620138058,1.0
-3.094442993864085,-18.15612620138058,1.0
-3.092437409787376,-18.15612620138058,1.0
-3.0904318257106684,-18.15612620138058,1.0
-3.088426241633961,-18.15612620138058,1.0
-3.0864206575572517,-18.15612620138058,1.0
-3.0844150734805442,-18.15612620138058,1.0
-3.0824094894038367,-18.15612620138058,1.0
-3.0804039053271293,-18.15612620138058,1.0
-3.07839832125042,-18.15612620138058,1.0
-3.0763927371737125,-18.15612620138058,1.0
-3.074387153097005,-18.15612620138058,1.0
-3.072381569020296,-18.15612620138058,1.0
-3.0703759849435883,-18.15612620138058,1.0
-3.068370400866881,-18.15612620138058,1.0
-3.0663648167901716,-18.15612620138058,1.0
-3.064359232713464,-18.15612620138058,1.0
-3.0623536486367566,-18.15612620138058,1.0
-3.0603480645600474,-18.15612620138058,1.0
-3.05834248048334,-18.15612620138058,1.0
-3.0563368964066324,-18.15612620138058,1.0
-3.054331312329923,-18.15612620138058,1.0
-3.0523257282532157,-18.15612620138058,1.0
-3.0503201441765078,-18.15612620138058,1.0
-3.0483145600997985,-18.15612620138058,1.0
-3.0463089760230915,-18.15612620138058,1.0
-3.044303391946384,-18.15612620138058,1.0
-3.0422978078696743,-18.15612620138058,1.0
-3.0402922237929673,-18.15612620138058,1.0
-3.03828663971626,-18.15612620138058,1.0
-3.0362810556395505,-18.15612620138058,1.0
-3.034275471562843,-18.15612620138058,1.0
-3.0322698874861356,-18.15612620138058,1.0
-3.030264303409428,-18.15612620138058,1.0
-3.028258719332719,-18.15612620138058,1.0
-3.0262531352560114,-18.15612620138058,1.0
-3.024247551179304,-18.15612620138058,1.0
-3.0222419671025946,-18.15612620138058,1.0
-3.020236383025887,-18.15612620138058,1.0
-3.0182307989491797,-18.15612620138058,1.0
-3.0162252148724704,-18.15612620138058,1.0
-3.014219630795763,-18.15612620138058,1.0
-3.0122140467190555,-18.15612620138058,1.0
-3.010208462642346,-18.15612620138058,1.0
-3.0082028785656387,-18.15612620138058,1.0
-3.0061972944889312,-18.15612620138058,1.0
-3.004191710412222,-18.15612620138058,1.0
-3.0021861263355145,-18.15612620138058,1.0
-3.000180542258807,-18.15612620138058,1.0
-2.998174958182098,-18.15612620138058,1.0
-2.9961693741053903,-18.15612620138058,1.0
-2.994163790028683,-18.15612620138058,1.0
-2.9921582059519736,-18.15612620138058,1.0
-2.990152621875266,-18.15612620138058,1.0
-2.988147037798558,-18.15612620138058,1.0
-2.9861414537218494,-18.15612620138058,1.0
-2.984135869645142,-18.15612620138058,1.0
-2.9821302855684344,-18.15612620138058,1.0
-2.980124701491725,-18.15612620138058,1.0
-2.9781191174150177,-18.15612620138058,1.0
-2.97611353333831,-18.15612620138058,1.0
-2.9741079492616027,-18.15612620138058,1.0
-2.9721023651848935,-18.15612620138058,1.0
-2.970096781108186,-18.15612620138058,1.0
-2.9680911970314785,-18.15612620138058,1.0
-2.9660856129547692,-18.15612620138058,1.0
-2.9640800288780618,-18.15612620138058,1.0
-2.9620744448013543,-18.15612620138058,1.0
-2.9600688607246446,-18.15612620138058,1.0
-2.9580632766479376,-18.15612620138058,1.0
-2.95605769257123,-18.15612620138058,1.0
-2.954052108494521,-18.15612620138058,1.0
-2.9520465244178133,-18.15612620138058,1.0
-2.950040940341106,-18.15612620138058,1.0
-2.9480353562643966,-18.15612620138058,1.0
-2.946029772187689,-18.15612620138058,1.0
-2.9440241881109817,-18.15612620138058,1.0
-2.9420186040342724,-18.15612620138058,1.0
-2.940013019957565,-18.15612620138058,1.0
-2.9380074358808574,-18.15612620138058,1.0
-2.936001851804148,-18.15612620138058,1.0
-2.9339962677274407,-18.15612620138058,1.0
-2.9319906836507332,-18.15612620138058,1.0
-2.929985099574024,-18.15612620138058,1.0
-2.9279795154973165,-18.15612620138058,1.0
-2.925973931420609,-18.15612620138058,1.0
-2.9239683473438998,-18.15612620138058,1.0
-2.9219627632671923,-18.15612620138058,1.0
-2.919957179190485,-18.15612620138058,1.0
-2.9179515951137773,-18.15612620138058,1.0
-2.915946011037068,-18.15612620138058,1.0
-2.9139404269603606,-18.15612620138058,1.0
-2.911934842883653,-18.15612620138058,1.0
-2.909929258806944,-18.15612620138058,1.0
-2.9079236747302364,-18.15612620138058,1.0
-2.905918090653529,-18.15612620138058,1.0
-2.9039125065768197,-18.15612620138058,1.0
-2.901906922500112,-18.15612620138058,1.0
-2.8999013384234047,-18.15612620138058,1.0
-2.8978957543466954,-18.15612620138058,1.0
-2.895890170269988,-18.15612620138058,1.0
-2.8938845861932805,-18.15612620138058,1.0
-2.8918790021165712,-18.15612620138058,1.0
-2.8898734180398638,-18.15612620138058,1.0
-2.8878678339631563,-18.15612620138058,1.0
-2.885862249886447,-18.15612620138058,1.0
-2.8838566658097395,-18.15612620138058,1.0
-2.881851081733032,-18.15612620138058,1.0
-2.879845497656323,-18.15612620138058,1.0
-2.8778399135796153,-18.15612620138058,1.0
-2.875834329502908,-18.15612620138058,1.0
-2.8738287454261986,-18.15612620138058,1.0
-2.871823161349491,-18.15612620138058,1.0
-2.8698175772727836,-18.15612620138058,1.0
-2.8678119931960744,-18.15612620138058,1.0
-2.865806409119367,-18.15612620138058,1.0
-2.8638008250426594,-18.15612620138058,1.0
-2.861795240965952,-18.15612620138058,1.0
-2.8597896568892427,-18.15612620138058,1.0
-2.857784072812535,-18.15612620138058,1.0
-2.8557784887358277,-18.15612620138058,1.0
-2.8537729046591185,-18.15612620138058,1.0
-2.851767320582411,-18.15612620138058,1.0
-2.8497617365057035,-18.15612620138058,1.0
-2.8477561524289943,-18.15612620138058,1.0
-2.845750568352287,-18.15612620138058,1.0
-2.8437449842755793,-18.15612620138058,1.0
-2.84173940019887,-18.15612620138058,1.0
-2.8397338161221626,-18.15612620138058,1.0
-2.837728232045455,-18.15612620138058,1.0
-2.835722647968746,-18.15612620138058,1.0
-2.8337170638920384,-18.15612620138058,1.0
-2.831711479815331,-18.15612620138058,1.0
-2.8297058957386216,-18.15612620138058,1.0
-2.827700311661914,-18.15612620138058,1.0
